probe	chr	position	unadjusted_interaction_m	unadjusted_se	unadjusted_p	unadjusted_hc3_se	unadjusted_hc3_p	unadjusted_cluster_se	unadjusted_cluster_p	unadjusted_interaction_beta	cell_adjusted_interaction_m	cell_adjusted_se	cell_adjusted_p	cell_adjusted_hc3_se	cell_adjusted_hc3_p	cell_adjusted_cluster_se	cell_adjusted_cluster_p	cell_adjusted_interaction_beta	fully_adjusted_interaction_m	fully_adjusted_se	fully_adjusted_p	fully_adjusted_hc3_se	fully_adjusted_hc3_p	fully_adjusted_cluster_se	fully_adjusted_cluster_p	fully_adjusted_interaction_beta	fully_adjusted_linear_age_interaction_m	fully_adjusted_linear_age_se	fully_adjusted_linear_age_p	fully_adjusted_linear_age_hc3_se	fully_adjusted_linear_age_hc3_p	fully_adjusted_linear_age_cluster_se	fully_adjusted_linear_age_cluster_p	fully_adjusted_linear_age_interaction_beta	unadjusted_fdr	unadjusted_hc3_fdr	unadjusted_cluster_fdr	cell_adjusted_fdr	cell_adjusted_hc3_fdr	cell_adjusted_cluster_fdr	fully_adjusted_fdr	fully_adjusted_hc3_fdr	fully_adjusted_cluster_fdr	fully_adjusted_linear_age_fdr	fully_adjusted_linear_age_hc3_fdr	fully_adjusted_linear_age_cluster_fdr
cg07123796	1	1015591.0	-0.04653796017725928	0.01329489603257912	0.0004929067687133329	0.013324225339627162	0.0005071046524108608	0.012843694823849047	0.0005937390900185291	-0.007960658739358195	-0.023771055341079636	0.00886613634414647	0.007505917461221564	0.008749614691503708	0.006749706638835974	0.009881056306110459	0.01918728888642414	-0.004049524304925549	-0.029459526559875236	0.00814540184534946	0.0003216166990995278	0.008610471418208197	0.0006623159079789922	0.008001302228837699	0.0004927260870587875	-0.0050221626367234155	-0.0014089987601967687	0.00038909096369772305	0.0003161211545642823	0.0004111211262774058	0.0006484596688202094	0.0003826105041393853	0.0004915407045239643	-0.00024020356875274475	0.22570167484172965	0.290022926670574	0.2988297253014815	0.6695169210457577	0.8573191498176632	0.8631678262378047	0.32822834447640425	0.9678491703229618	0.8218047660305101	0.3265909238923665	0.9614851652895635	0.8241313741191877
cg02935904	1	54801620.0	0.1146247292278049	0.02549960928320259	8.090923381733526e-06	0.02625784450106935	1.4537908759929258e-05	0.026816776177454413	6.843246975453908e-05	0.005519860133983519	0.11373241998798592	0.025690554296147475	1.103654007906056e-05	0.02666189935137281	2.2585061060753772e-05	0.0268978308080831	8.018257941617281e-05	0.005536803590223885	0.09855174059854169	0.02572511224636275	0.00014008175786910603	0.028824998341428248	0.0006680620101042801	0.0269297896980845	0.0005291038945137487	0.004841281758815095	0.004711454737309463	0.0012289076841735427	0.00013847558913450528	0.0013776637212768313	0.0006658481616266427	0.0012852659713346768	0.000518784906303911	0.0002314870574672194	0.05101949350328747	0.0811097174903521	0.1427850536322247	0.1413252018175815	0.2688837873927969	0.39705172750179496	0.2352809717656861	0.9686221443029297	0.8269199294708832	0.233529251191925	0.9690318039474818	0.8241313741191877
cg06853416	1	2862276.0	-0.13385848774795864	0.03453040467780756	0.00011556561960158072	0.03631172664667046	0.00024444883619203237	0.03666715644664847	0.0005444294806113011	-0.021376234167581123	-0.12959938673805002	0.034529398716318174	0.00018857927658552559	0.03687872632999773	0.00046865447146379605	0.03771018177384954	0.0010656942988121459	-0.02069965817957938	-0.13424798211913974	0.03569097296178269	0.0001842889174375847	0.039268152869573296	0.0006685882672458592	0.03873417659468361	0.0009737353300338171	-0.021540151503802937	-0.00640481095044856	0.0017051192899268403	0.00018805552444608475	0.0018767346704286047	0.0006832321671507194	0.0018502052490143063	0.0009865113452652548	-0.0010278971476891292	0.1351909103458215	0.22746835232257342	0.2934431404131615	0.33926082361830584	0.6778341116247854	0.7056194151720405	0.263676668008756	0.9686221443029297	0.9504452336097909	0.2670737976832867	0.9772411854837162	0.9538473878379496
cg10176692	11	48216744.0	-0.1726804047820733	0.04051480313345775	2.292074452125526e-05	0.04586573091861914	0.00018009806908800039	0.04732079834748637	0.0005470293616533214	-0.015988568229144965	-0.1665958633197311	0.04042727443154645	4.2132068943517334e-05	0.045935526604476404	0.00030728570022630974	0.04824296842205115	0.0010125476573501473	-0.015381113188907069	-0.16236427703204437	0.040660913837580824	7.26854654698664e-05	0.04752185374948779	0.0006737371469729765	0.05054713541575217	0.0021048061065681205	-0.01524860791351732	-0.0077731536218336485	0.0019423853077554603	7.01168578204843e-05	0.0022715163323953833	0.0006607619022708673	0.002416641718751618	0.0020776090040128207	-0.0007303066081596348	0.06864306226710576	0.21008829020071487	0.29430715164421595	0.25397810294800055	0.6112860958550336	0.7008510312995376	0.19353855960023253	0.9686221443029297	0.9999560135595468	0.19135892213238864	0.9655782855123051	0.9999316749064227
cg09597022	6	33320555.0	-0.134017673470986	0.03085993090664342	1.607358853078746e-05	0.03073955402975233	1.4903327602866878e-05	0.030868267282487122	5.422430787504904e-05	-0.010659683555745193	-0.09474005124849633	0.028395644990404083	0.000892186681685092	0.027445813278912913	0.0005891788815639093	0.02799355130307003	0.0012518704238252461	-0.007660151651118253	-0.08881951081972195	0.0237461242878316	0.0002000463719460975	0.025996647554838936	0.0006738533821875679	0.024756577368826756	0.0006648602242188462	-0.007223403274016025	-0.004268990585350688	0.0011342333744194574	0.000182588495565968	0.0012408768614288435	0.0006184277300497228	0.0011808944656658555	0.0006097158955589793	-0.00034732559839986986	0.06417862371385692	0.0811097174903521	0.12698917064563983	0.4995320990494329	0.6908051206401065	0.7288112796553561	0.27264434537190974	0.9686221443029297	0.8858865304519817	0.26228713162675743	0.9482160297451399	0.850731793304385
cg26068169	12	123233239.0	0.21022480028425258	0.059134668151732336	0.00040248179429534705	0.05997280921742428	0.0004840770521575986	0.05274767249759803	0.0001824322038210809	0.003988287813828555	0.21270154772194794	0.05970977080626206	0.00039189904658874927	0.060512594387597256	0.00046728302870900656	0.05330206847269017	0.00017940473170698583	0.0040668677008586455	0.23051720065044462	0.06135918149391177	0.00018759688826339396	0.06747801230863334	0.000674809576225845	0.059781339502594726	0.0002800412655537122	0.004582464933333781	0.011007498011905396	0.002931237453265781	0.0001887809376716895	0.0032251654840571384	0.0006825905639540547	0.002854549955548592	0.0002799329538793096	0.00021882359298868663	0.21002687127132458	0.28414255860389037	0.20399296894836624	0.43586187519365294	0.6778341116247854	0.49649630768414976	0.263676668008756	0.9686221443029297	0.7630718135971118	0.2670737976832867	0.9772411854837162	0.7625269688073317
cg03281139	19	3451137.0	-0.062351420085928755	0.022191299570178173	0.005092013802103907	0.024311966851082778	0.010528542250311778	0.02200457197765223	0.0062319622231108126	-0.008530351606252035	-0.05896371512716089	0.019431114520962668	0.002496087223155561	0.020799823712812762	0.004713696247262929	0.02065983856073668	0.0058891944008017645	-0.00831513277359077	-0.06442948809773671	0.017024535891332317	0.00016831779596341537	0.018881109426211476	0.0006841278367649555	0.01941796476453852	0.001531952964111491	-0.00909218363914563	-0.003076534662976814	0.0008133692094784391	0.00016968005202074065	0.0009020009471566453	0.0006880569042248787	0.0009273624973019078	0.001534388531757657	-0.00043416029798331896	0.4234971487275582	0.5788095773065262	0.5133804060571965	0.5945870792784216	0.8573191498176632	0.8326897594526024	0.261042844457698	0.978527625969007	0.9999560135595468	0.25856307114705557	0.9772411854837162	0.9999316749064227
cg18347010	17	57811171.0	-0.07139021440713081	0.032188010192480854	0.026869947850441864	0.03269205920275186	0.029302858359896503	0.038361923330848875	0.06757009667995995	-0.009900559380738116	-0.05801616725403397	0.02252203409798044	0.010194054028567332	0.022665443454494196	0.010680124119155584	0.029278239580469764	0.05204183985299465	-0.00806413846827701	-0.07285039598537824	0.021139002716585788	0.0006052031058827777	0.02137409702835471	0.0006941266700972769	0.025443982565118956	0.00574173278009395	-0.010281115816099362	-0.003479138221215917	0.0010105338075081698	0.0006126859903325447	0.001022301693956787	0.0007070037727494695	0.0012181884580800815	0.005857166506668772	-0.0004913464141477355	0.6027431575347614	0.6887420725241723	0.7531331498972909	0.6967313844889831	0.8712142145333529	0.8968805198020288	0.37186185479703127	0.9892147742392695	0.9999560135595468	0.3712647802766144	0.9888581033338698	0.9999316749064227
cg24086611	6	136072983.0	-0.09264043907821831	0.02571302443782178	0.0003362351210536358	0.025569977472479917	0.0003115111211020793	0.02102642129419511	4.33384836874131e-05	-0.004727857202250812	-0.09380356291728023	0.025366511286302414	0.0002338993327071679	0.025720415002857804	0.0002843982535219771	0.021215377671665203	4.1038962953886425e-05	-0.0048133697145941725	-0.0907267221833752	0.024863809074457257	0.00028454315655739655	0.026637246545072952	0.000699996370729425	0.021699352315437147	9.425424446567266e-05	-0.004637608624833303	-0.0043292022062319975	0.0011878156869702735	0.0002892137801006823	0.0012734073704100727	0.0007160577713599565	0.0010379849877466933	9.762743962114634e-05	-0.00022137730798607602	0.19825383084564904	0.24293219727230006	0.12318438072026401	0.3669708278728897	0.6058925171336129	0.32220762355213406	0.32171334335694746	0.9892147742392695	0.5766141442324382	0.3221126937880481	0.9888581033338698	0.5635648434047892
cg02915015	6	24911101.0	-0.039386630487266656	0.02033215098751474	0.05311390895275264	0.020380346724495492	0.05367727245720827	0.02362757625422342	0.10064584464327704	-0.003128959676755085	-0.04737632703201316	0.020471172670322398	0.0209321183123379	0.020437968561537838	0.02072570038950715	0.02332206116035606	0.04657806648445884	-0.003731616283645174	-0.06314639488836789	0.017309544127719855	0.00028549833119007897	0.01854541660108429	0.0007026457298201696	0.020355390046056132	0.0029086785029331466	-0.004829104202966955	-0.003017959364939111	0.0008268862074640253	0.00028363207914722255	0.0008853872693805122	0.0006934215085187066	0.0009727245260183584	0.002905388985007814	-0.0002307357916637242	0.6796169600317341	0.7504756559190654	0.7910838861818531	0.7428516260584844	0.8887080694557365	0.8964816006937243	0.32171334335694746	0.9892147742392695	0.9999560135595468	0.31944402778492104	0.9814169177717748	0.9999316749064227
cg20850016	3	5123569.0	-0.11287163082308571	0.0246379653440757	5.441638548374829e-06	0.025334032296150694	9.699687828923167e-06	0.023751902297408863	1.2667843632398803e-05	-0.009141956210124242	-0.06071505639957617	0.018578542076491737	0.0011344464883383074	0.019371853851647795	0.0017932560683638825	0.017371294995809677	0.0008890621042109228	-0.0049660305963829055	-0.06769378736553326	0.01792306125566108	0.0001734189741771316	0.019881588046181925	0.0007029276462961246	0.018578588045345096	0.0005567048303593071	-0.005659684873813278	-0.003230312090586437	0.000856374251705609	0.0001767372213349184	0.0009503407209213304	0.0007175766914155332	0.0008882812863963461	0.0005693648960779068	-0.00026998259142229524	0.04079042178753349	0.06769428859405183	0.0870585367177528	0.5254057813375802	0.7793282510935321	0.675132990640565	0.2629103094544639	0.9892147742392695	0.8360103326260463	0.26205209766890947	0.9888581033338698	0.8380699299240122
cg08022819	16	29873485.0	-0.05047797298415953	0.021507667145105012	0.019194646814202524	0.021375417314147386	0.018464858388869576	0.020879036655011562	0.01862456072190812	-0.0045587825080030345	-0.05405546498567748	0.019837290494297305	0.00658740945706875	0.019726339432081876	0.006290993469827932	0.01974201738784279	0.008088138333164224	-0.004881806961707139	-0.04978678995023286	0.013859708739523937	0.0003527834079062045	0.01462383623946198	0.0007038187250475184	0.015274260419769297	0.0018272296928980502	-0.0045260175839554	-0.0023769983621319446	0.000662208044210213	0.00035637402541583135	0.0006988721767308754	0.0007122283023342138	0.0007305005559899387	0.0018580908131082443	-0.0002160972003308904	0.5620012095040391	0.637662329180071	0.6173833794164233	0.6647045328889729	0.8573191498176632	0.8467010775793248	0.3368524018424201	0.9892147742392695	0.9999560135595468	0.33547476076720106	0.9888581033338698	0.9999316749064227
cg19507068	7	80134860.0	-0.15476177009446274	0.06376582254242855	0.015465512691008538	0.06455740318221515	0.01676967270196714	0.07830802678175952	0.05264513426905545	-0.008171557753208467	-0.1825714695758172	0.05534749939237194	0.0010193216480522526	0.058084485127034256	0.0017396557816909907	0.06774006300798019	0.009077491611692311	-0.010324880241566553	-0.20998502685186443	0.05457504838366885	0.00013107953022777893	0.061700871523478966	0.0007069155950226335	0.07266051790146613	0.005329197117162883	-0.011890710656199871	-0.00999391725822883	0.0026099522514188307	0.00014108584338222842	0.002948893238310992	0.0007439697124981611	0.0034767663501587675	0.005563894973092149	-0.0005673803568052962	0.5365252505660361	0.626165413199685	0.7275791210047369	0.5157550933294187	0.7787301602441881	0.8467010775793248	0.2303247222453783	0.9892904313705526	0.9999560135595468	0.23535671484297177	0.9888581033338698	0.9999316749064227
cg16127286	4	118278716.0	0.1458583326786615	0.04954981268845733	0.0033470976202626757	0.04568429393497115	0.0014701500744631066	0.050975804783633935	0.005771186413132189	0.0072830616663693785	0.13367280313966154	0.0496950236450186	0.007313729241874805	0.044948792661960064	0.003038750524872087	0.049436899044578424	0.008867673916505633	0.006409707379749786	0.16768794227899958	0.050193941463046204	0.0008834156975439801	0.04930742439901313	0.0007130628155293775	0.05515663500320215	0.003480401367229684	0.008031552309042058	0.008042395538092743	0.0023976599350666226	0.0008422184170513992	0.0023570760049222094	0.0006850063396916208	0.002636129982660522	0.003375522629137926	0.00038521416269279575	0.3837009957583649	0.38427982369425906	0.5063369653931652	0.6681622952875064	0.8259355573115673	0.8467010775793248	0.4107007853520355	0.9892904313705526	0.9999560135595468	0.40926254202799106	0.9772411854837162	0.9999316749064227
cg27023597	17	59840901.0	-0.053599893183608804	0.03156537324966537	0.08992556644190763	0.03129648992342051	0.0872047579529016	0.03509679565498565	0.13187975121802106	-0.007327010198830957	-0.08208209706222594	0.023531955519228227	0.0005160092720777062	0.023714283898893657	0.0005693122919803984	0.025832874679693058	0.0023327553047576177	-0.011526022271251704	-0.08520122897196049	0.02360912842738469	0.0003313441158072874	0.025066753902589608	0.0007179273938432822	0.02816128778798311	0.0036309973724982327	-0.012060904107102827	-0.0040850609857126735	0.0011280682566201907	0.00031608420946671183	0.0011973706574272278	0.0006858193916952442	0.00134453661879323	0.0034999503765555727	-0.0005782060312091167	0.7383286456878095	0.7959353045648918	0.8185283682139102	0.45782603081251955	0.6875814646099725	0.800146813440339	0.3296079935394571	0.9892904313705526	0.9999560135595468	0.3265909238923665	0.9772411854837162	0.9999316749064227
cg11802013	11	69654407.0	-0.09393453293889803	0.025488903038275546	0.00024544944024820764	0.026628258617585845	0.0004457224436419769	0.02280453806109237	0.0001163761562710322	-0.005180309956977453	-0.08187024236221693	0.02541549001979144	0.001333625223658525	0.026991617357827867	0.0025069492471460333	0.02354291458116736	0.000939257083680724	-0.00471697206351078	-0.08554028225567314	0.022057608417724788	0.00011606281279302547	0.025172022527603876	0.0007198506071775945	0.02186964626793145	0.00023335166127902117	-0.004743109716187846	-0.00407795076103594	0.0010537683434431043	0.00011992806213358173	0.0012033357090772542	0.00074441757986015	0.00104679458777732	0.00024578334426481665	-0.0002263636504935768	0.18097224184333377	0.27872182540843143	0.17861902643567207	0.536366814330028	0.8158429117012842	0.6825768404013187	0.2255672927596425	0.9892904313705526	0.7369441034300529	0.22436131391470449	0.9888581033338698	0.7473144210316048
cg24074785	1	241998579.0	-0.06077878777494713	0.02100453826042359	0.003922770665353314	0.021240296985944915	0.004338067718192997	0.02092066737107424	0.005106607195661848	-0.004015108006761447	-0.06734131403422501	0.020816800391946062	0.001272238057970385	0.021265219042163854	0.0016066513765308785	0.021790647859060097	0.0030104198045586604	-0.004434815389614672	-0.07415045886419455	0.020144531222371018	0.00025176795944069813	0.021824872703335975	0.000721681885143682	0.020752459658996043	0.0006962749620002756	-0.004864240277831631	-0.0035387419577629707	0.000962399310259675	0.00025558886235467173	0.0010425779861525466	0.0007302742837363871	0.000991263091516545	0.0007032487298799459	-0.00023220488661282029	0.400471848230444	0.4879790427493492	0.49595177822136016	0.5343197224622397	0.7684398459473455	0.8166932067344068	0.30962535730219776	0.9892904313705526	0.8975736820369667	0.3061087395155013	0.9888581033338698	0.8933792079164781
